ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431264.335,17:07:44,timeslice,4,0.0,0,0,0.0
1785431264.335,17:07:44,timeslice,5,0.0,0,0,0.0
1785431264.335,17:07:44,timeslice,6,0.0,0,0,0.0
1785431264.335,17:07:44,timeslice,7,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,0,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,1,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,2,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,3,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,4,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,5,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,6,0.0,0,0,0.0
1785431265.335,17:07:45,timeslice,7,0.0,0,0,0.0
1785431266.335,17:07:46,timeslice,0,0.0,0,0,0.0
